[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[2 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[3 5]	1	[0. 0. 0. 0. 0. 0.]	False	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[ 4 11]	0	[0. 0. 0. 0. 0. 0.]	False	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[ 5 22]	0	[5.06781785 3.12557557 6.88555034 1.21769126 2.73086695 2.86300362]	True	[0.15640503 0.3316965  0.25630924 0.07719717 0.16435403 0.01403808]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[3 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[4 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[ 5 15]	0	[0.74870183 2.51804488 6.59949427 2.14794505 6.05084902 2.88429005]	True	[0.13516214 0.11283023 0.15140675 0.24182776 0.27323326 0.08553985]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[3 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[4 6]	0	[0. 0. 0. 0. 0. 0.]	False	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[ 5 12]	0	[2.5078766  4.59291179 0.81935207 8.24752456 0.33308447 1.95237595]	True	[0.11697772 0.4730647  0.17666829 0.07523166 0.14442283 0.01363479]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[2 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[3 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[ 4 15]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[ 5 30]	0	[2.12268361 0.64607954 6.43093367 0.73854263 6.94484318 2.22341982]	True	[0.1145147  0.26848963 0.12177206 0.155286   0.12143947 0.21849822]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[2 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[3 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[4 2]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[5 4]	0	[5.9254461  0.35473447 5.4459742  3.57702685 0.95237377 4.62628146]	True	[0.07926342 0.28315765 0.27087706 0.02117504 0.09421689 0.25130993]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[2 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[3 5]	0	[0. 0. 0. 0. 0. 0.]	False	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[ 4 10]	1	[0. 0. 0. 0. 0. 0.]	False	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[ 5 21]	0	[1.33651336 4.76969307 0.64008086 6.48262472 5.64538051 1.07671362]	True	[0.3152856  0.36657676 0.15141226 0.03235015 0.07334493 0.06103031]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.01135433 0.15887736 0.21998729 0.39522436 0.06974798 0.14480871]
