[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[2 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[3 6]	1	[0. 0. 0. 0. 0. 0.]	False	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[ 4 13]	1	[0. 0. 0. 0. 0. 0.]	False	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[ 5 27]	1	[1.40468169 5.19102545 6.72110624 4.75666122 0.91486715 1.56334486]	True	[0.157073   0.18578435 0.2408668  0.09388765 0.27259865 0.04978952]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[2 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[3 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[4 5]	1	[0. 0. 0. 0. 0. 0.]	False	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[ 5 11]	1	[1.65116829 3.72063198 5.63953167 0.25461896 6.35720791 3.33875729]	True	[0.39852083 0.3468345  0.2060323  0.02496318 0.0061447  0.01750442]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[2 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[3 7]	0	[0. 0. 0. 0. 0. 0.]	False	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[ 4 14]	0	[0. 0. 0. 0. 0. 0.]	False	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[ 5 28]	0	[4.41604152 0.86551038 2.05709774 4.70986355 3.106477   6.60944809]	True	[0.22357216 0.1763134  0.11089254 0.3187868  0.12032492 0.05011022]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[2 2]	0	[0. 0. 0. 0. 0. 0.]	False	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[3 4]	1	[0. 0. 0. 0. 0. 0.]	False	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[4 9]	1	[0. 0. 0. 0. 0. 0.]	False	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[ 5 19]	1	[1.14431283 4.55594834 4.12473926 5.80221944 1.92147095 4.85413307]	True	[0.204511   0.02149813 0.1402077  0.17540446 0.44358164 0.01479712]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[3 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[4 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[ 5 15]	1	[3.57753129 3.67307393 5.43392619 2.06131042 2.63388133 5.74420686]	True	[0.08448686 0.16034763 0.2896149  0.09448509 0.28058195 0.09048364]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[2 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[3 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[4 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[5 3]	1	[0.19537027 2.3433365  6.62653841 2.84247689 1.71456358 6.28809908]	True	[0.171493   0.3516937  0.0884814  0.15723363 0.22227395 0.00882437]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[2 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[3 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[4 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[5 3]	0	[5.26768145 0.23364916 0.23646111 1.25030802 1.41161868 8.28161149]	True	[0.32105285 0.20120981 0.09405963 0.16354705 0.05701942 0.1631112 ]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[2 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[3 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[ 4 15]	0	[0. 0. 0. 0. 0. 0.]	False	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[ 5 30]	1	[3.08973572 5.6223787  0.9737901  5.75218769 3.94430958 3.04119754]	True	[0.18608959 0.22530551 0.12550418 0.23956183 0.1440689  0.07947   ]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[2 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[3 7]	0	[0. 0. 0. 0. 0. 0.]	False	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[ 4 14]	1	[0. 0. 0. 0. 0. 0.]	False	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[ 5 29]	0	[9.59164585 1.48925818 0.72278285 2.04850964 1.0181982  0.16402902]	True	[0.05268303 0.28101903 0.02157674 0.24091111 0.29669517 0.1071149 ]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[2 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[3 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[ 4 15]	0	[0. 0. 0. 0. 0. 0.]	False	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[ 5 30]	0	[2.12268361 0.64607954 6.43093367 0.73854263 6.94484318 2.22341982]	True	[0.18022597 0.10758892 0.05372493 0.00958927 0.62799823 0.02087272]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[2 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[3 5]	1	[0. 0. 0. 0. 0. 0.]	False	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[ 4 11]	0	[0. 0. 0. 0. 0. 0.]	False	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[ 5 22]	1	[8.30192712 0.40973443 1.69099424 4.54961192 2.64473811 0.59753994]	True	[0.07809158 0.25967106 0.01516762 0.01573443 0.2388586  0.39247674]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.29215565 0.41257784 0.12551884 0.07118896 0.02238963 0.07616907]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.29215565 0.41257784 0.12551884 0.07118896 0.02238963 0.07616907]
[2 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.29215565 0.41257784 0.12551884 0.07118896 0.02238963 0.07616907]
[3 6]	0	[0. 0. 0. 0. 0. 0.]	False	[0.29215565 0.41257784 0.12551884 0.07118896 0.02238963 0.07616907]
