[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[2 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[3 6]	0	[0. 0. 0. 0. 0. 0.]	False	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[ 4 12]	1	[0. 0. 0. 0. 0. 0.]	False	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[ 5 25]	1	[1.12281975 2.73059913 0.32294675 2.84237021 1.68312155 8.95917647]	True	[0.21112296 0.07224037 0.07233316 0.33846086 0.18990277 0.11593987]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[2 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[3 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[4 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[5 6]	1	[3.26794393 3.28877157 2.91598351 0.49403134 7.86629258 2.80694464]	True	[0.18277577 0.17454277 0.25108233 0.03812221 0.11266532 0.24081169]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.19789949 0.2406589  0.07182022 0.07338524 0.13822402 0.2780122 ]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.19789949 0.2406589  0.07182022 0.07338524 0.13822402 0.2780122 ]
[2 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.19789949 0.2406589  0.07182022 0.07338524 0.13822402 0.2780122 ]
[3 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.19789949 0.2406589  0.07182022 0.07338524 0.13822402 0.2780122 ]
[4 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.19789949 0.2406589  0.07182022 0.07338524 0.13822402 0.2780122 ]
