[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[2 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[3 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[4 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[5 0]	0	[0.26745039 3.54435815 4.39088762 0.5898826  7.7984232  2.63110921]	True	[0.1307531  0.06949539 0.37595254 0.17914623 0.11622817 0.12842457]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[2 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[3 5]	1	[0. 0. 0. 0. 0. 0.]	False	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[ 4 11]	0	[0. 0. 0. 0. 0. 0.]	False	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[ 5 22]	0	[5.06781785 3.12557557 6.88555034 1.21769126 2.73086695 2.86300362]	True	[0.03856255 0.09937409 0.01538695 0.40496957 0.2493785  0.19232835]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[3 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[4 7]	0	[0. 0. 0. 0. 0. 0.]	False	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[ 5 14]	1	[0.63888729 0.28507461 4.87857435 6.41971655 5.85711844 0.43757381]	True	[0.04921517 0.20514692 0.22665986 0.0205399  0.27673033 0.2217078 ]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.16415526 0.15130985 0.52230066 0.08970317 0.06815937 0.0043717 ]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.16415526 0.15130985 0.52230066 0.08970317 0.06815937 0.0043717 ]
[2 2]	0	[0. 0. 0. 0. 0. 0.]	False	[0.16415526 0.15130985 0.52230066 0.08970317 0.06815937 0.0043717 ]
[3 4]	0	[0. 0. 0. 0. 0. 0.]	False	[0.16415526 0.15130985 0.52230066 0.08970317 0.06815937 0.0043717 ]
[4 8]	0	[0. 0. 0. 0. 0. 0.]	False	[0.16415526 0.15130985 0.52230066 0.08970317 0.06815937 0.0043717 ]
