[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[2 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[3 2]	0	[0. 0. 0. 0. 0. 0.]	False	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[4 4]	1	[0. 0. 0. 0. 0. 0.]	False	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[5 9]	0	[6.37849798 3.80507597 2.5126212  0.75632265 2.49531244 5.63243171]	True	[0.14199741 0.14752507 0.15777528 0.02085906 0.12412503 0.40771815]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[3 3]	1	[0. 0. 0. 0. 0. 0.]	False	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[4 7]	1	[0. 0. 0. 0. 0. 0.]	False	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[ 5 15]	1	[3.57753129 3.67307393 5.43392619 2.06131042 2.63388133 5.74420686]	True	[0.35644346 0.06373908 0.12222908 0.25897238 0.07737534 0.12124065]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[1 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[2 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[3 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[4 2]	0	[0. 0. 0. 0. 0. 0.]	False	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[5 4]	1	[2.22158757 1.01733311 7.9499714  3.6379799  3.77557594 1.82692783]	True	[0.41108283 0.08663248 0.09862784 0.12086152 0.19572936 0.08706605]
[0 0]	0	[0. 0. 0. 0. 0. 0.]	False	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[1 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[2 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[3 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[4 6]	1	[0. 0. 0. 0. 0. 0.]	False	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[ 5 13]	1	[4.74718378 6.36499948 4.05818821 4.43996757 0.42190953 0.76864591]	True	[0.30625334 0.10129881 0.15162227 0.04797238 0.21678363 0.17606959]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[1 1]	1	[0. 0. 0. 0. 0. 0.]	False	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[2 3]	0	[0. 0. 0. 0. 0. 0.]	False	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[3 6]	1	[0. 0. 0. 0. 0. 0.]	False	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[ 4 13]	0	[0. 0. 0. 0. 0. 0.]	False	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[ 5 26]	0	[4.27687318 2.83055698 5.27541783 5.03273808 0.01475194 4.53184284]	True	[0.14544722 0.24640189 0.20213214 0.01944525 0.15979588 0.22677758]
[0 0]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1487079  0.20084561 0.23194082 0.15652402 0.20169903 0.0602826 ]
[1 1]	0	[0. 0. 0. 0. 0. 0.]	False	[0.1487079  0.20084561 0.23194082 0.15652402 0.20169903 0.0602826 ]
[2 2]	1	[0. 0. 0. 0. 0. 0.]	False	[0.1487079  0.20084561 0.23194082 0.15652402 0.20169903 0.0602826 ]
